user_id,track_name,artist_name,genre,source,score
72-683-6554,fly me to the moon,brenda lee,pop,SVD,0.37128592008729033
72-683-6554,anything goes,florida georgia line,pop,SVD,0.34757889909359324
72-683-6554,i wish you love,sam cooke,pop,SVD,0.3261964736217074
72-683-6554,lies,nancy sinatra,pop,SVD,0.3203812303578762
72-683-6554,i was doing all right,ella fitzgerald,blues,SVD,0.31719630865917614
72-683-6554,i feel a song comin' on,dean martin,jazz,SVD,0.3083592226777686
72-683-6554,memories of you,charles mingus,jazz,SVD,0.3076760816793212
47-968-4399,hold on,en vogue,pop,SVD,0.8068492900768409
47-968-4399,money,michael jackson,pop,SVD,0.7529170692567608
47-968-4399,nail pon cross,damian marley,reggae,SVD,0.4821085120097505
47-968-4399,traveller,mungo's hi fi,reggae,SVD,0.42946662323805507
47-968-4399,too hot,dennis brown,reggae,SVD,0.42253753375337627
47-968-4399,good thing going,aaron watson,country,SVD,0.4105167068303102
47-968-4399,here i am,bryan adams,pop,SVD,0.38891351627071713
47-968-4399,love will find a way,pablo cruise,pop,SVD,0.3852993275489367
47-968-4399,ready or not,johnny osbourne,reggae,SVD,0.37535325634276784
47-968-4399,fixing a hole (feat. max romeo),easy star all-stars,reggae,SVD,0.3751167604754518
66-314-5828,amazing grace,joan baez,pop,SVD,1.6851348034236793
66-314-5828,run for cover,the dells,blues,SVD,0.8481622298088929
66-314-5828,true love,ricky nelson,pop,SVD,0.8263699307562148
66-314-5828,precious memories,tammy wynette,country,SVD,0.8092965313928777
66-314-5828,there stands the glass,conway twitty,country,SVD,0.7889369148502805
66-314-5828,born under punches (the heat goes on),phish,blues,SVD,0.7330509589541903
66-314-5828,words,glen campbell,pop,SVD,0.7226144713585081
66-314-5828,johnny b. goode,chuck berry,blues,SVD,0.7076729776379012
66-314-5828,true believers,the bouncing souls,pop,SVD,0.7053607588348761
66-314-5828,fever,madonna,pop,SVD,0.6982718548344544
00-512-5881,(i can't get no) satisfaction,cat power,pop,SVD,0.6498531724821713
00-512-5881,escape,enrique iglesias,pop,SVD,0.5799976105432815
00-512-5881,samson and delilah,rev. gary davis,country,SVD,0.5600334888996025
00-512-5881,"have you seen your mother, baby, standing in the shadow?",the rolling stones,rock,SVD,0.5556113704614126
00-512-5881,alive,kenny wayne shepherd,blues,SVD,0.5490976858172713
00-512-5881,always,bobby darin,pop,SVD,0.5483184384502955
00-512-5881,my heart,paramore,pop,SVD,0.5343573136569217
00-512-5881,ahead of myself,x ambassadors,rock,SVD,0.5301198795232834
00-512-5881,this life,snoop dogg,hip hop,SVD,0.5299515631897629
00-512-5881,good times,sam cooke,pop,SVD,0.5145538982551814
45-785-4729,hop out,yung lean,hip hop,SVD,0.6705714026718433
45-785-4729,intro,todd rundgren,pop,SVD,0.5425316303776423
45-785-4729,why oh why,blackface,hip hop,SVD,0.5118361713175339
45-785-4729,this life,snoop dogg,hip hop,SVD,0.4704817202040944
45-785-4729,i get high,lloyd banks,hip hop,SVD,0.4076710430005553
45-785-4729,ghostface x-mas,ghostface killah,hip hop,SVD,0.3863025929682642
45-785-4729,sunroof,boogie,hip hop,SVD,0.3838157968665613
45-785-4729,real hip hop,dj tomekk,hip hop,SVD,0.37558585874052264
45-785-4729,how you like me now (re-recorded / remastered),special ed,hip hop,SVD,0.37504940647061813
45-785-4729,you never know,warren g,hip hop,SVD,0.3544351053569112
48-585-4099,too hot,dennis brown,reggae,SVD,0.5824195258650873
48-585-4099,traveller,mungo's hi fi,reggae,SVD,0.5373799449179139
48-585-4099,i believe,frankie laine,pop,SVD,0.5112917126666221
48-585-4099,nail pon cross,damian marley,reggae,SVD,0.5090478537442857
48-585-4099,smoke gets in your eyes,the platters,pop,SVD,0.5004561733948893
48-585-4099,don't kill the magic,magic!,reggae,SVD,0.49339056747376014
48-585-4099,romans,black slate,reggae,SVD,0.49009885446811297
48-585-4099,all my life,harry nilsson,pop,SVD,0.48482060229837237
48-585-4099,johnny law,wayne hancock,country,SVD,0.4821559849308515
48-585-4099,war,frankie goes to hollywood,pop,SVD,0.4785648645720842
99-785-8662,intro,todd rundgren,pop,SVD,1.6355403741366599
99-785-8662,saturday night,bay city rollers,pop,SVD,1.1888083818997872
99-785-8662,freestyle,tormento,hip hop,SVD,1.1114770540962484
99-785-8662,rappers on deck,aceyalone,hip hop,SVD,1.0105688044402816
99-785-8662,hustla,nappy roots,hip hop,SVD,0.9906246893417641
99-785-8662,put yo hands up,crime mob,hip hop,SVD,0.9539670664210329
99-785-8662,love of my life (an ode to hip hop),erykah badu,hip hop,SVD,0.9401055813719141
99-785-8662,man in the trunk,young dro,hip hop,SVD,0.9258044244730902
99-785-8662,rescaper,freeman,hip hop,SVD,0.9255061905751402
99-785-8662,microphone master,das efx,hip hop,SVD,0.9169761383662552
64-608-2105,night and day,ella fitzgerald,blues,SVD,0.7245824986329202
64-608-2105,all the things you are,dion & the belmonts,pop,SVD,0.6798049856436286
64-608-2105,smile,neil sedaka,pop,SVD,0.6678022850673367
64-608-2105,falling in love with love,cannonball adderley,blues,SVD,0.5766583212984193
64-608-2105,it's great to be alive,johnny mercer,jazz,SVD,0.5674119820377566
64-608-2105,lush life,rickie lee jones,country,SVD,0.5614413527466965
64-608-2105,piano in the dark,brenda russell,jazz,SVD,0.555050084678167
64-608-2105,king,lauren aquilina,pop,SVD,0.5548917826203499
64-608-2105,bye bye blackbird,nina simone,blues,SVD,0.5437819826879606
64-608-2105,i've got you under my skin,shirley bassey,pop,SVD,0.5430290961537619
92-604-6324,goodbye,mary hopkin,pop,SVD,0.29662567659807715
92-604-6324,san antonio rose,carl smith,country,SVD,0.26617876150146247
92-604-6324,promises,the cranberries,pop,SVD,0.24725059806972577
92-604-6324,i love you a thousand ways,lefty frizzell,country,SVD,0.23070137872732602
92-604-6324,amazing grace,joan baez,pop,SVD,0.23064026150030528
92-604-6324,in the jailhouse now,willie nelson,country,SVD,0.22997158042559365
92-604-6324,a song for you,andy williams,pop,SVD,0.2287718180233527
92-604-6324,lonely street,don gibson,country,SVD,0.22773516031845334
92-604-6324,don't you ever get tired (of hurting me),willie nelson,country,SVD,0.2160594985199497
92-604-6324,heartbreak hotel,conway twitty,country,SVD,0.21585828527438697
32-386-1071,hold on,en vogue,pop,SVD,0.5668486241646526
32-386-1071,home,sheryl crow,pop,SVD,0.5562832726860499
32-386-1071,money,michael jackson,pop,SVD,0.49260899829758703
32-386-1071,traveller,mungo's hi fi,reggae,SVD,0.4797804000685782
32-386-1071,nail pon cross,damian marley,reggae,SVD,0.4455696451983467
32-386-1071,me and them,shinehead,reggae,SVD,0.43651224060256505
32-386-1071,too hot,dennis brown,reggae,SVD,0.4340388674190441
32-386-1071,good thing going,aaron watson,country,SVD,0.41818849583558426
32-386-1071,the father,black roots,reggae,SVD,0.4160368584673162
32-386-1071,second chance,dean martin,jazz,SVD,0.4156800530702002
35-527-6456,black betty,lead belly,blues,SVD,0.33672094098522354
35-527-6456,you go to my head,linda ronstadt,country,SVD,0.2949637234869307
35-527-6456,winter wonderland,johnny mathis,pop,SVD,0.2799927744291514
35-527-6456,alone,frankie valli & the four seasons,pop,SVD,0.25092128467373587
35-527-6456,run for cover,the dells,blues,SVD,0.230935770614521
35-527-6456,the sky is crying,elmore james,blues,SVD,0.2268772699195106
35-527-6456,vaya con dios,freddy fender,pop,SVD,0.1973249197899177
35-527-6456,crying over you,the dave clark five,pop,SVD,0.1939616164479459
35-527-6456,fever,madonna,pop,SVD,0.19241778098569476
35-527-6456,hold on,en vogue,pop,SVD,0.18931819973463354
25-109-6331,amazing grace,joan baez,pop,SVD,0.7312433807046723
25-109-6331,by my side,inxs,pop,SVD,0.717930780720905
25-109-6331,all the time,barry manilow,pop,SVD,0.623513741723419
25-109-6331,one night stand,lucinda williams,country,SVD,0.6157040084360021
25-109-6331,champion,kanye west,pop,SVD,0.6038725091385763
25-109-6331,home sweet home,peter gabriel,pop,SVD,0.5529371729325115
25-109-6331,needles and pins,the searchers,pop,SVD,0.5432838217220984
25-109-6331,tonight,johnny mathis,pop,SVD,0.5335168826203024
25-109-6331,sunrise,simply red,pop,SVD,0.514139071615465
25-109-6331,without you,badfinger,pop,SVD,0.5075957577244107
01-223-5813,winter wonderland,johnny mathis,pop,SVD,0.5048713025722661
01-223-5813,i can't stop loving you,roy orbison,pop,SVD,0.34014768274709234
01-223-5813,save me,wilson pickett,pop,SVD,0.32664571010447174
01-223-5813,as time goes by,the flamingos,pop,SVD,0.32441020942089793
01-223-5813,cry,johnnie ray,pop,SVD,0.3198303898871472
01-223-5813,you and i,michael bublé,pop,SVD,0.3107001972565806
01-223-5813,amazing grace,joan baez,pop,SVD,0.3097661204049384
01-223-5813,winter song,the head and the heart,pop,SVD,0.29287082445276985
01-223-5813,you took advantage of me,linda ronstadt,country,SVD,0.28992377893172255
01-223-5813,moonglow,jerry vale,pop,SVD,0.2856805023290116
20-861-0828,hold on,en vogue,pop,SVD,0.5106540753193781
20-861-0828,cold,annie lennox,pop,SVD,0.419794068207574
20-861-0828,you take my breath away,minnie riperton,jazz,SVD,0.3442473324089313
20-861-0828,against all odds (take a look at me now),mariah carey,pop,SVD,0.3405464840748339
20-861-0828,amazing grace,joan baez,pop,SVD,0.33652510565116145
20-861-0828,ahead of myself,x ambassadors,rock,SVD,0.3364820630592308
20-861-0828,mr. moustache,nirvana,rock,SVD,0.3229384671542361
20-861-0828,shot of love,ac/dc,rock,SVD,0.321926793703184
20-861-0828,friend of the devil,jerry garcia,blues,SVD,0.32186608566525177
20-861-0828,so far away,carole king,pop,SVD,0.3182051526222839
98-291-8483,black betty,lead belly,blues,SVD,0.4335103744828683
98-291-8483,run for cover,the dells,blues,SVD,0.410087814065891
98-291-8483,tonight,johnny mathis,pop,SVD,0.3981067759822749
98-291-8483,i know,fiona apple,pop,SVD,0.3570331686527198
98-291-8483,hold on,en vogue,pop,SVD,0.35044677179494177
98-291-8483,april in paris,ella fitzgerald,blues,SVD,0.3486767736247892
98-291-8483,games people play,joe south,pop,SVD,0.34641154202889973
98-291-8483,since i fell for you,fontella bass,pop,SVD,0.34612972780435897
98-291-8483,he's got the whole world in his hands,perry como,pop,SVD,0.3414842217086832
98-291-8483,as time goes by,the flamingos,pop,SVD,0.3389234740442918
07-972-7803,smile,neil sedaka,pop,SVD,0.8697046082923333
07-972-7803,angel of the morning,juice newton,country,SVD,0.8023764835406051
07-972-7803,yesterdays,billie holiday,blues,SVD,0.7575122965426185
07-972-7803,run for cover,the dells,blues,SVD,0.7563834705161965
07-972-7803,vaya con dios,freddy fender,pop,SVD,0.7500926221346566
07-972-7803,i can't stand it,the spencer davis group,blues,SVD,0.7292102290933143
07-972-7803,fever,madonna,pop,SVD,0.7260226685583194
07-972-7803,blue skies,les paul,pop,SVD,0.7157852157798809
07-972-7803,the air that i breathe,albert hammond,pop,SVD,0.714111651201455
07-972-7803,runaway,del shannon,pop,SVD,0.7044591226911023
72-220-6706,i fall to pieces,patsy cline,country,SVD,0.6603780826459611
72-220-6706,black tears,florida georgia line,country,SVD,0.6074222912707586
72-220-6706,unchained melody,harry belafonte,pop,SVD,0.5726547012968332
72-220-6706,the long black veil,lefty frizzell,country,SVD,0.5302433080484813
72-220-6706,the man that i've been,cory morrow,country,SVD,0.5274892478402866
72-220-6706,changes,donovan,pop,SVD,0.5052825815730307
72-220-6706,just as i am,ray price,country,SVD,0.496121599543523
72-220-6706,this time,bryan adams,pop,SVD,0.4896462438194494
72-220-6706,i love you because,al martino,pop,SVD,0.48039412062081416
72-220-6706,bring it on home,sonny boy williamson ii,country,SVD,0.4622776388671007
84-263-0835,run for cover,the dells,blues,SVD,0.8924668738197102
84-263-0835,mrs. robinson,simon & garfunkel,pop,SVD,0.872849860858372
84-263-0835,do nothin' till you hear from me,nina simone,blues,SVD,0.8301653097984488
84-263-0835,all my life,harry nilsson,pop,SVD,0.8258385753971216
84-263-0835,use it or lose it,mötley crüe,rock,SVD,0.7522486017924432
84-263-0835,angel,sarah mclachlan,pop,SVD,0.6889487147905216
84-263-0835,fallen angel,alphaville,pop,SVD,0.6737611974683176
84-263-0835,crazy arms,the flying burrito brothers,pop,SVD,0.6733594741167692
84-263-0835,hello mary lou,ricky nelson,pop,SVD,0.6720931616572425
84-263-0835,smackdown,nick wiz,hip hop,SVD,0.6660672702022379
76-472-4798,smile,neil sedaka,pop,SVD,0.39580943659795464
76-472-4798,true love,ricky nelson,pop,SVD,0.38304041612555223
76-472-4798,blue skies,les paul,pop,SVD,0.36786485366194527
76-472-4798,goodbye,mary hopkin,pop,SVD,0.32613144013088946
76-472-4798,cry,johnnie ray,pop,SVD,0.3126000162491096
76-472-4798,home,sheryl crow,pop,SVD,0.3044440179228021
76-472-4798,deadbeat club,the b-52's,pop,SVD,0.294826289962129
76-472-4798,tomorrow,jay & the americans,pop,SVD,0.27459624615808
76-472-4798,all through the night,"peter, paul and mary",pop,SVD,0.25796927401518044
76-472-4798,all the things you are,dion & the belmonts,pop,SVD,0.2550188891022333
85-571-6573,hop out,yung lean,hip hop,SVD,1.241715567489125
85-571-6573,real hip hop,dj tomekk,hip hop,SVD,1.030580560384999
85-571-6573,intro,todd rundgren,pop,SVD,1.019894399515824
85-571-6573,freestyle,tormento,hip hop,SVD,1.008219008451147
85-571-6573,feel my flow,black noise,hip hop,SVD,0.882851607064224
85-571-6573,le prix à payer,stezo,hip hop,SVD,0.8467014203001278
85-571-6573,fast life,ghostface killah,hip hop,SVD,0.8103024489279306
85-571-6573,they aint 100,fredo,hip hop,SVD,0.8020114288418166
85-571-6573,flip flop,yung joc,hip hop,SVD,0.800812631454141
85-571-6573,i got cha opin,black moon,hip hop,SVD,0.7884403206065632
12-164-9969,tomorrow,jay & the americans,pop,SVD,0.706099713765989
12-164-9969,tonight,johnny mathis,pop,SVD,0.6801537531007305
12-164-9969,runaway,del shannon,pop,SVD,0.5093095601307777
12-164-9969,paradise,bazzi,pop,SVD,0.4888372354059618
12-164-9969,you and i,michael bublé,pop,SVD,0.41869232276255286
12-164-9969,i'm the one who loves you,the impressions,pop,SVD,0.40861446215779645
12-164-9969,he's got the whole world in his hands,perry como,pop,SVD,0.4051627254366475
12-164-9969,don't let the stars get in your eyes,perry como,pop,SVD,0.3957029022808699
12-164-9969,angel,sarah mclachlan,pop,SVD,0.3946708350422788
12-164-9969,breaking up is hard to do,neil sedaka,pop,SVD,0.3888207699383604
62-948-9529,tonight,johnny mathis,pop,SVD,0.5453499599655812
62-948-9529,smile,neil sedaka,pop,SVD,0.5275880131608959
62-948-9529,home,sheryl crow,pop,SVD,0.512965055012856
62-948-9529,time after time,cyndi lauper,pop,SVD,0.5112156307728223
62-948-9529,blue christmas,johnny mathis,pop,SVD,0.5071691008158573
62-948-9529,non dimenticar,jerry vale,pop,SVD,0.505540939017635
62-948-9529,yesterday,perry como,pop,SVD,0.4888106447332531
62-948-9529,i believe,frankie laine,pop,SVD,0.4638735725332461
62-948-9529,fly away,bread,pop,SVD,0.4527595784416745
62-948-9529,night and day,ella fitzgerald,blues,SVD,0.4443652556799825
64-240-6457,lies,nancy sinatra,pop,SVD,0.6470083557669374
64-240-6457,home on the range,michael martin murphey,country,SVD,0.5174048493959759
64-240-6457,that's how i got to memphis,bobby bare,country,SVD,0.5096253930299739
64-240-6457,lonely street,don gibson,country,SVD,0.4972205331366698
64-240-6457,i'll try,lefty frizzell,country,SVD,0.4499082354642422
64-240-6457,true believers,the bouncing souls,pop,SVD,0.44314520461822443
64-240-6457,games people play,joe south,pop,SVD,0.43021817091537184
64-240-6457,sundown,gordon lightfoot,country,SVD,0.42279451000875623
64-240-6457,september in the rain,the platters,pop,SVD,0.38630228695902524
64-240-6457,seasons of my heart,george jones,country,SVD,0.37767342226183903
18-280-5118,time,nancy sinatra,pop,SVD,1.0472731908537434
18-280-5118,the rent is too damn high,armand hammer,hip hop,SVD,0.9731092874922753
18-280-5118,this time,bryan adams,pop,SVD,0.9610705502226922
18-280-5118,crossover,epmd,hip hop,SVD,0.905013474289707
18-280-5118,precious memories,tammy wynette,country,SVD,0.8735519157161118
18-280-5118,unchained melody,harry belafonte,pop,SVD,0.7943995550429551
18-280-5118,i'll try,lefty frizzell,country,SVD,0.7805366262884857
18-280-5118,homesick,atlanta rhythm section,country,SVD,0.7612607859763382
18-280-5118,changes,donovan,pop,SVD,0.7237399528478905
18-280-5118,save me,wilson pickett,pop,SVD,0.6823026762921977
29-819-5626,tomorrow,jay & the americans,pop,SVD,1.3153232099830967
29-819-5626,dream a little dream of me,the mamas & the papas,pop,SVD,1.3143217530283187
29-819-5626,just friends,bobby darin,pop,SVD,1.1776816866368107
29-819-5626,runaway,del shannon,pop,SVD,1.1687135562034119
29-819-5626,dream lover,dion,pop,SVD,1.1661345365485154
29-819-5626,lush life,rickie lee jones,country,SVD,1.124779770058886
29-819-5626,true love,ricky nelson,pop,SVD,1.110263742742994
29-819-5626,falling for you,merle haggard,country,SVD,1.0967453126289306
29-819-5626,bye bye blackbird,nina simone,blues,SVD,1.0909180891810575
29-819-5626,life goes on,johnny cash,country,SVD,1.0416746832356116
58-692-5015,hop out,yung lean,hip hop,SVD,0.4654891649260068
58-692-5015,time,nancy sinatra,pop,SVD,0.41726564831449187
58-692-5015,why oh why,blackface,hip hop,SVD,0.41363993047875025
58-692-5015,freestyle,tormento,hip hop,SVD,0.4125647474698952
58-692-5015,intro,todd rundgren,pop,SVD,0.41206808395991773
58-692-5015,i hip hop,thundamentals,hip hop,SVD,0.3554299146562205
58-692-5015,gangsta,"royce da 5'9""",hip hop,SVD,0.3383089145684179
58-692-5015,blunts,nice & smooth,hip hop,SVD,0.3282607333486888
58-692-5015,6 'n the mornin',ice-t,hip hop,SVD,0.3277298148248223
58-692-5015,hold it down feat. method man,dj jazzy jeff,hip hop,SVD,0.32578980322168954
20-053-0523,as time goes by,the flamingos,pop,SVD,0.20160502268972577
20-053-0523,runaway,del shannon,pop,SVD,0.17986898537000579
20-053-0523,without you,badfinger,pop,SVD,0.16323206649379798
20-053-0523,tomorrow,jay & the americans,pop,SVD,0.15694411510876802
20-053-0523,down on my knees,bread,pop,SVD,0.14889706191156307
20-053-0523,change,john waite,pop,SVD,0.14858987296463338
20-053-0523,you and i,michael bublé,pop,SVD,0.14737754211506116
20-053-0523,naked,the goo goo dolls,pop,SVD,0.13694477408599237
20-053-0523,tonight,johnny mathis,pop,SVD,0.12701442840869198
20-053-0523,yesterday,perry como,pop,SVD,0.11911292440863118
09-809-6899,hold on,en vogue,pop,SVD,0.519741181811997
09-809-6899,paradise,bazzi,pop,SVD,0.393282042571256
09-809-6899,war,frankie goes to hollywood,pop,SVD,0.3558637915660363
09-809-6899,nail pon cross,damian marley,reggae,SVD,0.35218450177963256
09-809-6899,traveller,mungo's hi fi,reggae,SVD,0.3488996110187458
09-809-6899,johnny law,wayne hancock,country,SVD,0.34011343673273553
09-809-6899,somewhere,the tymes,blues,SVD,0.33227214929391746
09-809-6899,all my life,harry nilsson,pop,SVD,0.3213784507254719
09-809-6899,blackout,breathe carolina,pop,SVD,0.32117473664960544
09-809-6899,better days,the goo goo dolls,pop,SVD,0.3204405890346126
43-428-0557,as time goes by,the flamingos,pop,SVD,0.7033558242472936
43-428-0557,hold on,en vogue,pop,SVD,0.642424790597107
43-428-0557,your cheatin' heart,frankie laine,pop,SVD,0.591719903255262
43-428-0557,unchained melody,harry belafonte,pop,SVD,0.5158708234297296
43-428-0557,change,john waite,pop,SVD,0.46323284255839653
43-428-0557,without you,badfinger,pop,SVD,0.4245947014806547
43-428-0557,more,jerry vale,pop,SVD,0.41801710377635676
43-428-0557,ends of the earth,lord huron,pop,SVD,0.4011016468493427
43-428-0557,one day at a time,willie nelson,country,SVD,0.39797903612363467
43-428-0557,save me,wilson pickett,pop,SVD,0.39209150992282304
06-636-2318,true love,ricky nelson,pop,SVD,0.27875727980951803
06-636-2318,smile,neil sedaka,pop,SVD,0.20036723613771976
06-636-2318,tomorrow,jay & the americans,pop,SVD,0.20031569606099708
06-636-2318,as time goes by,the flamingos,pop,SVD,0.18352462716260726
06-636-2318,hold on,en vogue,pop,SVD,0.17879890808587867
06-636-2318,sunny,chris montez,pop,SVD,0.17466158673384807
06-636-2318,needles and pins,the searchers,pop,SVD,0.1696636393162467
06-636-2318,someday,mariah carey,pop,SVD,0.15332268277253552
06-636-2318,time,nancy sinatra,pop,SVD,0.1507210262569901
06-636-2318,runaway,del shannon,pop,SVD,0.15035110660127993
67-143-3558,hip hop,joell ortiz,hip hop,SVD,2.434337723389996
67-143-3558,hop out,yung lean,hip hop,SVD,1.430835742914214
67-143-3558,the style you haven't done yet,boogie down productions,hip hop,SVD,1.3689910241045373
67-143-3558,"comments from big ""l"" and showbiz",diamond & the psychotic neurotics,hip hop,SVD,1.258981089786216
67-143-3558,la forza del mondo,chef ragoo,hip hop,SVD,1.1030795292655275
67-143-3558,soukout remix,rayess bek,hip hop,SVD,1.0966838307747602
67-143-3558,still strugglin',raekwon,hip hop,SVD,1.04918513810952
67-143-3558,get up,johnny osbourne,reggae,SVD,1.0405604191112257
67-143-3558,on my way,reo cragun,hip hop,SVD,1.0395451208578386
67-143-3558,street hop 2010,"royce da 5'9""",hip hop,SVD,1.0340537412313369
20-788-8381,yesterday,perry como,pop,SVD,1.2444748588318237
20-788-8381,time after time,cyndi lauper,pop,SVD,0.944389236126602
20-788-8381,today,the smashing pumpkins,pop,SVD,0.9383040379911168
20-788-8381,one more time,sister sledge,pop,SVD,0.8999958693679018
20-788-8381,gentle on my mind,glen campbell,pop,SVD,0.8725530160570116
20-788-8381,amazing grace,joan baez,pop,SVD,0.8322654866680602
20-788-8381,paradise,bazzi,pop,SVD,0.8044688960543125
20-788-8381,you belong to me,elvis costello & the attractions,pop,SVD,0.7968914160165309
20-788-8381,home on the range,michael martin murphey,country,SVD,0.7863900465310232
20-788-8381,september in the rain,the platters,pop,SVD,0.7748561148040464
54-021-5298,hip hop,joell ortiz,hip hop,SVD,2.270361892586043
54-021-5298,freestyle,tormento,hip hop,SVD,1.6772916522542765
54-021-5298,so sharp,mack 10,hip hop,SVD,1.2568096377108857
54-021-5298,hop off,nnamdi ogbonnaya,hip hop,SVD,1.2002658208575303
54-021-5298,the rent is too damn high,armand hammer,hip hop,SVD,1.19651522480257
54-021-5298,fast life,ghostface killah,hip hop,SVD,1.1919834395286573
54-021-5298,intro,todd rundgren,pop,SVD,1.1688516794436234
54-021-5298,style (peter gunn theme),grandmaster flash,hip hop,SVD,1.1419767558224463
54-021-5298,n******s gonna die,shyne,hip hop,SVD,1.1168529847481152
54-021-5298,amazing grace,joan baez,pop,SVD,1.0272817202455842
53-888-2548,as time goes by,the flamingos,pop,SVD,0.3658973078955284
53-888-2548,everyday,lucy pearl,pop,SVD,0.3592809719415543
53-888-2548,blue skies,les paul,pop,SVD,0.28885812992289633
53-888-2548,i'll never smile again,the platters,pop,SVD,0.25968198969317574
53-888-2548,money,michael jackson,pop,SVD,0.2488462484528304
53-888-2548,home sweet home,peter gabriel,pop,SVD,0.23945312071149755
53-888-2548,khanke to khanke,mohammed rafi,pop,SVD,0.21498359213513243
53-888-2548,i fall to pieces,patsy cline,country,SVD,0.214198376233288
53-888-2548,amazing grace,joan baez,pop,SVD,0.21291157473242922
53-888-2548,sunny,chris montez,pop,SVD,0.20604840298835425
04-683-3443,hip hop,joell ortiz,hip hop,SVD,0.7413326089596043
04-683-3443,hop out,yung lean,hip hop,SVD,0.5031095544082027
04-683-3443,why oh why,blackface,hip hop,SVD,0.4007697684552869
04-683-3443,freestyle,tormento,hip hop,SVD,0.38119958585826685
04-683-3443,blunts,nice & smooth,hip hop,SVD,0.35007960723561815
04-683-3443,intro,todd rundgren,pop,SVD,0.33719929062136705
04-683-3443,6 'n the mornin',ice-t,hip hop,SVD,0.3142808435936751
04-683-3443,equalizer,denzel curry,hip hop,SVD,0.3133145653055907
04-683-3443,ghostface x-mas,ghostface killah,hip hop,SVD,0.30798699269725793
04-683-3443,on my way,reo cragun,hip hop,SVD,0.3034118248626948
68-015-8183,winter wonderland,johnny mathis,pop,SVD,0.5000891599069142
68-015-8183,little by little,junior wells,blues,SVD,0.4987619886641507
68-015-8183,the sky is crying,elmore james,blues,SVD,0.41581480729203774
68-015-8183,black betty,lead belly,blues,SVD,0.41159371802795763
68-015-8183,midnight blues,the ravens,blues,SVD,0.36765264919712165
68-015-8183,the old rugged cross,ray price,country,SVD,0.36139498609905163
68-015-8183,only solitaire,jethro tull,blues,SVD,0.3528097789987514
68-015-8183,life goes on,johnny cash,country,SVD,0.3465916466475513
68-015-8183,vaya con dios,freddy fender,pop,SVD,0.3446214640560492
68-015-8183,true love,ricky nelson,pop,SVD,0.34457232800470144
65-641-4318,you and i,michael bublé,pop,SVD,0.45254842812788976
65-641-4318,goodbye,mary hopkin,pop,SVD,0.44142963230545695
65-641-4318,winter wonderland,johnny mathis,pop,SVD,0.4294389936768926
65-641-4318,unchained melody,harry belafonte,pop,SVD,0.40353924581312184
65-641-4318,sail away,david gray,pop,SVD,0.3986564823581147
65-641-4318,angel,sarah mclachlan,pop,SVD,0.39316873937536856
65-641-4318,boulevard of broken dreams,esquivel!,pop,SVD,0.35391527046810334
65-641-4318,little by little,junior wells,blues,SVD,0.35384535018174107
65-641-4318,when i fall in love,johnny mathis,pop,SVD,0.34542533912942236
65-641-4318,pain,jimmy eat world,pop,SVD,0.340680054521567
64-779-8485,falling in love with love,cannonball adderley,blues,SVD,1.5022239345841752
64-779-8485,danny boy,jackie wilson,pop,SVD,1.247125512732193
64-779-8485,piano in the dark,brenda russell,jazz,SVD,1.2161587922034556
64-779-8485,stardust,johnny mathis,pop,SVD,1.1495392176578676
64-779-8485,good times,sam cooke,pop,SVD,1.0458649184321456
64-779-8485,make someone happy,jimmy durante,jazz,SVD,0.9672630100711325
64-779-8485,time,nancy sinatra,pop,SVD,0.9402431916994434
64-779-8485,love is here to stay,billie holiday,blues,SVD,0.9401307545742279
64-779-8485,i'm so lonesome i could cry,the everly brothers,pop,SVD,0.9309846965164738
64-779-8485,this life,snoop dogg,hip hop,SVD,0.9107631564211407
46-960-0076,without you,badfinger,pop,SVD,0.5349421423619944
46-960-0076,as time goes by,the flamingos,pop,SVD,0.4495183035318181
46-960-0076,today,the smashing pumpkins,pop,SVD,0.4285752802928525
46-960-0076,home,sheryl crow,pop,SVD,0.41824935391644935
46-960-0076,yesterday,perry como,pop,SVD,0.4173563452687853
46-960-0076,in my life,judy collins,pop,SVD,0.3921187096893765
46-960-0076,fly away,bread,pop,SVD,0.3702262560374191
46-960-0076,love don't live here anymore,madonna,pop,SVD,0.35710133862686005
46-960-0076,you belong to me,elvis costello & the attractions,pop,SVD,0.35071633564585025
46-960-0076,on and on,stephen bishop,pop,SVD,0.3335592375209053
08-545-3580,money,michael jackson,pop,SVD,1.3048551192147393
08-545-3580,true love,ricky nelson,pop,SVD,1.2940284940705225
08-545-3580,time,nancy sinatra,pop,SVD,0.9451129918142623
08-545-3580,it's a sin,pet shop boys,pop,SVD,0.8709426898027295
08-545-3580,true believers,the bouncing souls,pop,SVD,0.7984299526971754
08-545-3580,in the garden,perry como,pop,SVD,0.7736826001408654
08-545-3580,san antonio rose,carl smith,country,SVD,0.7638192248155202
08-545-3580,right or wrong,bob wills,country,SVD,0.7630113538659696
08-545-3580,more,jerry vale,pop,SVD,0.7600950287459376
08-545-3580,gloria,the cadillacs,blues,SVD,0.6809250181714557
68-777-3637,your cheatin' heart,frankie laine,pop,SVD,0.31151351647010533
68-777-3637,don't leave me,ricky nelson,pop,SVD,0.26994583557813806
68-777-3637,without you,badfinger,pop,SVD,0.2559879849258011
68-777-3637,you belong to me,elvis costello & the attractions,pop,SVD,0.23959163104022807
