user_id,track_name,artist_name,rating,timestamp
91-067-2020,shot of love,ac/dc,4,2024-12-05 14:25:22.756619
63-920-1177,"never forgive, never forget",the dear hunter,5,2024-12-05 14:25:22.756881
63-920-1177,islands,the xx,5,2024-12-05 14:25:22.756896
63-920-1177,don't give in,steel pulse,5,2024-12-05 14:25:22.756909
63-920-1177,takeaway,the chainsmokers,3,2024-12-05 14:25:22.756921
63-920-1177,so this is love,dave brubeck,4,2024-12-05 14:25:22.756933
37-591-2300,in the garden,ray price,4,2024-12-05 14:25:22.757236
37-591-2300,i need your lovin',reel people,3,2024-12-05 14:25:22.757251
37-591-2300,i could not ask for more,sara evans,3,2024-12-05 14:25:22.757265
37-591-2300,lotion,deftones,5,2024-12-05 14:25:22.757277
37-591-2300,wake up,three days grace,5,2024-12-05 14:25:22.757289
63-183-4361,the long black veil,johnny cash,3,2024-12-05 14:25:22.757546
63-183-4361,si tú te vas,enrique iglesias,3,2024-12-05 14:25:22.757561
63-183-4361,children of the grave,white zombie,3,2024-12-05 14:25:22.757574
63-183-4361,"new phone, who's this",chris lane,3,2024-12-05 14:25:22.757587
63-183-4361,time (feat. corey harris & ranking joe),easy star all-stars,4,2024-12-05 14:25:22.757599
37-016-5094,j. beez comin' through,jungle brothers,3,2024-12-05 14:25:22.757856
37-016-5094,all the time in the world,dr. hook,4,2024-12-05 14:25:22.757871
37-016-5094,21st century man,electric light orchestra,3,2024-12-05 14:25:22.757884
37-016-5094,one more time,gyptian,3,2024-12-05 14:25:22.757897
37-016-5094,brave captain,firehose,5,2024-12-05 14:25:22.757909
53-572-2268,touching me touching you,squeeze,3,2024-12-05 14:25:22.758166
53-572-2268,one in a million,sanchez,5,2024-12-05 14:25:22.758181
53-572-2268,be aware,soja,4,2024-12-05 14:25:22.758195
53-572-2268,"anywhere is ""home""",hank locklin,3,2024-12-05 14:25:22.758208
53-572-2268,wasted days and wasted nights,freddy fender,4,2024-12-05 14:25:22.758220
71-707-7374,jealousy (jalousie),frankie laine,5,2024-12-05 14:25:22.758487
71-707-7374,i'll have to make some changes,marty robbins,5,2024-12-05 14:25:22.758503
71-707-7374,once in a very blue moon,dolly parton,5,2024-12-05 14:25:22.758516
71-707-7374,calypso vacation,marty robbins,4,2024-12-05 14:25:22.758529
71-707-7374,sex & super smash bros.,kyle,3,2024-12-05 14:25:22.758542
53-391-2412,i'm broke,black joe lewis & the honeybears,4,2024-12-05 14:25:22.758807
53-391-2412,you're gonna be,reba mcentire,3,2024-12-05 14:25:22.758821
53-391-2412,we'll be a dream (feat. demi lovato),we the kings,5,2024-12-05 14:25:22.758834
53-391-2412,don't you know,della reese,5,2024-12-05 14:25:22.758846
53-391-2412,lipstick,ariel pink,3,2024-12-05 14:25:22.758859
42-125-3199,dream of me,the oak ridge boys,4,2024-12-05 14:25:22.759124
42-125-3199,controversial song,eek-a-mouse,4,2024-12-05 14:25:22.759138
42-125-3199,heart to heart,emmylou harris,4,2024-12-05 14:25:22.759151
42-125-3199,the river,imagine dragons,5,2024-12-05 14:25:22.759164
42-125-3199,bleed red,ronnie dunn,3,2024-12-05 14:25:22.759176
66-836-9234,sleeping with the television on,billy joel,5,2024-12-05 14:25:22.759434
66-836-9234,when god dips his love in my heart,hank williams,4,2024-12-05 14:25:22.759448
66-836-9234,lonely day,system of a down,3,2024-12-05 14:25:22.759461
66-836-9234,don't stay away (till love grows cold),lefty frizzell,3,2024-12-05 14:25:22.759473
66-836-9234,from coast to coast,ella fitzgerald,5,2024-12-05 14:25:22.759485
28-830-6901,thrift shop hip hop,neanderthal youth,5,2024-12-05 14:25:22.759749
28-830-6901,canard du jour,frank zappa,5,2024-12-05 14:25:22.759765
28-830-6901,runnin' around,the b-52's,5,2024-12-05 14:25:22.759779
28-830-6901,date with destiny,nightmares on wax,3,2024-12-05 14:25:22.759792
28-830-6901,be free,moonchild,3,2024-12-05 14:25:22.759804
99-067-1915,home life,john mayer,5,2024-12-05 14:25:22.760063
99-067-1915,everything is broken,kenny wayne shepherd,5,2024-12-05 14:25:22.760077
99-067-1915,from here to the moon and back,dolly parton,3,2024-12-05 14:25:22.760091
99-067-1915,chrome sitar,t. rex,3,2024-12-05 14:25:22.760103
99-067-1915,video killed the radio star,the presidents of the united states of america,3,2024-12-05 14:25:22.760116
66-571-1153,honeysuckle rose,louis armstrong,5,2024-12-05 14:25:22.760377
66-571-1153,i'm a man,chicago,3,2024-12-05 14:25:22.760392
66-571-1153,anni,johnny lee,3,2024-12-05 14:25:22.760405
66-571-1153,revenga,system of a down,3,2024-12-05 14:25:22.760417
66-571-1153,mr suit,wire,5,2024-12-05 14:25:22.760430
21-432-9671,i missed again,phil collins,4,2024-12-05 14:25:22.760693
21-432-9671,what more can i really do,half pint,3,2024-12-05 14:25:22.760708
21-432-9671,true love is hard to find,bonnie raitt,5,2024-12-05 14:25:22.760726
21-432-9671,hustla,nappy roots,4,2024-12-05 14:25:22.760743
21-432-9671,this time,bryan adams,3,2024-12-05 14:25:22.760760
49-950-3568,this war is ours (the guillotine ii),escape the fate,4,2024-12-05 14:25:22.761064
49-950-3568,(wish i could fly like) superman,the kinks,3,2024-12-05 14:25:22.761078
49-950-3568,don't take me alive,steely dan,5,2024-12-05 14:25:22.761091
49-950-3568,she used to be somebody's baby,larry gatlin & the gatlin brothers,5,2024-12-05 14:25:22.761104
49-950-3568,run and hide,hip-hop wieners,5,2024-12-05 14:25:22.761116
17-412-7044,someday,glass tiger,4,2024-12-05 14:25:22.761387
17-412-7044,almighty (the way),misty in roots,4,2024-12-05 14:25:22.761401
17-412-7044,i bleed,pixies,5,2024-12-05 14:25:22.761415
17-412-7044,all my love is gone,lyle lovett,5,2024-12-05 14:25:22.761428
17-412-7044,don't ask the reason why,restless heart,3,2024-12-05 14:25:22.761440
08-031-8352,another dream just came true,the oak ridge boys,3,2024-12-05 14:25:22.761704
08-031-8352,blue christmas,johnny mathis,3,2024-12-05 14:25:22.761719
08-031-8352,happy,ashanti,5,2024-12-05 14:25:22.761732
08-031-8352,¿qué será? / ritmo que pesa / suelta los amarres / revolución en estéreo / lo de más,cultura profética,3,2024-12-05 14:25:22.761744
08-031-8352,caballo viejo,ry cooder,3,2024-12-05 14:25:22.761757
66-928-6574,seven nation army (feat. alice russell),nostalgia 77,4,2024-12-05 14:25:22.762069
66-928-6574,ten to one,the impressions,5,2024-12-05 14:25:22.762085
66-928-6574,warrior,matisyahu,5,2024-12-05 14:25:22.762100
66-928-6574,wonder why we ever go home,jimmy buffett,4,2024-12-05 14:25:22.762118
66-928-6574,over my dead body,drake,4,2024-12-05 14:25:22.762135
00-644-4413,the boston rag,steely dan,4,2024-12-05 14:25:22.762445
00-644-4413,"john cougar, john deere, john 3:16",keith urban,4,2024-12-05 14:25:22.762460
00-644-4413,will you remember me,david allan coe,3,2024-12-05 14:25:22.762473
00-644-4413,welcome to the last days,the late ones,4,2024-12-05 14:25:22.762486
00-644-4413,a head with wings,morphine,4,2024-12-05 14:25:22.762499
84-597-8178,salud,rjd2,3,2024-12-05 14:25:22.762795
84-597-8178,love story,kim waters,5,2024-12-05 14:25:22.762812
84-597-8178,i waited too long,neil sedaka,5,2024-12-05 14:25:22.762825
84-597-8178,standing on the edge of love,b.b. king,5,2024-12-05 14:25:22.762838
84-597-8178,juggalo homies,insane clown posse,4,2024-12-05 14:25:22.762851
16-601-7238,soulful strut,horst jankowski and his studio orchestra,4,2024-12-05 14:25:22.763111
16-601-7238,999,keith richards,5,2024-12-05 14:25:22.763125
16-601-7238,forever,drake,5,2024-12-05 14:25:22.763138
16-601-7238,treacherous,taylor swift,5,2024-12-05 14:25:22.763151
16-601-7238,don't wanna wait for tomorrow,kings and comrades,3,2024-12-05 14:25:22.763163
25-461-2883,a lover's concerto,sarah vaughan,3,2024-12-05 14:25:22.763471
25-461-2883,black uhuru anthem,black uhuru,5,2024-12-05 14:25:22.763490
25-461-2883,praise,santana,5,2024-12-05 14:25:22.763506
25-461-2883,what am i doing hangin' 'round,the monkees,5,2024-12-05 14:25:22.763518
25-461-2883,all about the benjamins,diddy,3,2024-12-05 14:25:22.763530
82-302-1859,check my brain,alice in chains,3,2024-12-05 14:25:22.763841
82-302-1859,dancin' eyes,bob welch,5,2024-12-05 14:25:22.763857
82-302-1859,i could not ask for more,sara evans,5,2024-12-05 14:25:22.763872
82-302-1859,love is here to stay,tony bennett,4,2024-12-05 14:25:22.763885
82-302-1859,shopping,eek-a-mouse,3,2024-12-05 14:25:22.763899
92-747-9942,intro,hieroglyphics,4,2024-12-05 14:25:22.764175
92-747-9942,better days,rufus,4,2024-12-05 14:25:22.764190
92-747-9942,don't put your hands on me,boyz n da hood,5,2024-12-05 14:25:22.764203
92-747-9942,thrills in the night,kiss,3,2024-12-05 14:25:22.764218
92-747-9942,tease my ears,the go,4,2024-12-05 14:25:22.764235
69-864-9757,the great pretender,dolly parton,3,2024-12-05 14:25:22.764523
69-864-9757,ashes the rain and i,james gang,4,2024-12-05 14:25:22.764537
69-864-9757,in one ear,cage the elephant,5,2024-12-05 14:25:22.764550
69-864-9757,tell me the story,the grace thrillers,5,2024-12-05 14:25:22.764562
69-864-9757,do it myself,russ,3,2024-12-05 14:25:22.764574
86-870-0567,horror business,misfits,4,2024-12-05 14:25:22.764863
86-870-0567,on my own,madeleine peyroux,5,2024-12-05 14:25:22.764879
86-870-0567,steppin' out with my baby,fred astaire,5,2024-12-05 14:25:22.764892
86-870-0567,black history month,death from above 1979,3,2024-12-05 14:25:22.764905
86-870-0567,if you gotta make a fool of somebody,aretha franklin,4,2024-12-05 14:25:22.764918
19-073-6533,once upon a time,dan fogelberg,3,2024-12-05 14:25:22.765175
19-073-6533,hideaway,moonchild,4,2024-12-05 14:25:22.765189
19-073-6533,warrior,wishbone ash,4,2024-12-05 14:25:22.765202
19-073-6533,lover undercover,melody gardot,5,2024-12-05 14:25:22.765214
19-073-6533,you i'll be following,love,4,2024-12-05 14:25:22.765226
89-283-2747,way back,tanya stephens,5,2024-12-05 14:25:22.765495
89-283-2747,search & destroy,the stooges,4,2024-12-05 14:25:22.765510
89-283-2747,lost in the world,kanye west,5,2024-12-05 14:25:22.765523
89-283-2747,disciple,slayer,3,2024-12-05 14:25:22.765535
89-283-2747,american science,duran duran,4,2024-12-05 14:25:22.765547
10-637-6219,escape,pete rock & c.l. smooth,5,2024-12-05 14:25:22.765816
10-637-6219,atticus cobain,dispatch,5,2024-12-05 14:25:22.765830
10-637-6219,lethargica,meshuggah,4,2024-12-05 14:25:22.765843
10-637-6219,if you feel,jefferson airplane,5,2024-12-05 14:25:22.765856
10-637-6219,maybe tomorrow,don gibson,5,2024-12-05 14:25:22.765868
20-284-4638,in the way,stephen stills,3,2024-12-05 14:25:22.766133
20-284-4638,i won't leave you lonely,shania twain,4,2024-12-05 14:25:22.766148
20-284-4638,seminole wind,john anderson,3,2024-12-05 14:25:22.766161
20-284-4638,spiderhead,cage the elephant,4,2024-12-05 14:25:22.766173
20-284-4638,just another onionhead / da da dali,todd rundgren,5,2024-12-05 14:25:22.766186
57-035-0972,sunny,classics iv,3,2024-12-05 14:25:22.766447
57-035-0972,don't mine at night,brad knauber,4,2024-12-05 14:25:22.766462
57-035-0972,you went away,"earth, wind & fire",4,2024-12-05 14:25:22.766476
57-035-0972,you don't have to say you love me,cher,3,2024-12-05 14:25:22.766489
57-035-0972,run away little tears,connie smith,4,2024-12-05 14:25:22.766501
29-961-3326,through the heart,the movement,4,2024-12-05 14:25:22.766766
29-961-3326,spirit slips away,thin lizzy,5,2024-12-05 14:25:22.766781
29-961-3326,black snake,john lee hooker,3,2024-12-05 14:25:22.766795
29-961-3326,dreams of the everyday housewife,glen campbell,3,2024-12-05 14:25:22.766808
29-961-3326,hot tequila brown,jamiroquai,3,2024-12-05 14:25:22.766821
48-685-4007,give thx,nightmares on wax,4,2024-12-05 14:25:22.767084
48-685-4007,never land,eli young band,4,2024-12-05 14:25:22.767098
48-685-4007,night games,the record company,3,2024-12-05 14:25:22.767112
48-685-4007,fuck your face,phish,5,2024-12-05 14:25:22.767124
48-685-4007,that's why,ray bonneville,5,2024-12-05 14:25:22.767137
19-700-4542,friend of the devil,mumford & sons,4,2024-12-05 14:25:22.767405
19-700-4542,dream,diana krall,3,2024-12-05 14:25:22.767419
19-700-4542,sad songs and waltzes,willie nelson,4,2024-12-05 14:25:22.767433
19-700-4542,"hold me, thrill me, kiss me",johnny mathis,5,2024-12-05 14:25:22.767445
19-700-4542,slip of the tongue,faster pussycat,5,2024-12-05 14:25:22.767457
39-105-7100,mykonos,fleet foxes,4,2024-12-05 14:25:22.767720
39-105-7100,one woman,ted nugent,5,2024-12-05 14:25:22.767734
39-105-7100,i'll see him through,tammy wynette,3,2024-12-05 14:25:22.767747
39-105-7100,the last of the true believers,nanci griffith,5,2024-12-05 14:25:22.767759
39-105-7100,ghetto music,boogie down productions,5,2024-12-05 14:25:22.767771
86-199-2156,feelin’ it,scotty mccreery,5,2024-12-05 14:25:22.768027
86-199-2156,something about the way you look tonight,elton john,4,2024-12-05 14:25:22.768041
86-199-2156,fighting my way back,thin lizzy,4,2024-12-05 14:25:22.768055
86-199-2156,magnify,we are messengers,5,2024-12-05 14:25:22.768068
86-199-2156,sanity,phish,4,2024-12-05 14:25:22.768080
18-017-3630,vegetable,radiohead,5,2024-12-05 14:25:22.768342
18-017-3630,kerosene,big black,3,2024-12-05 14:25:22.768356
18-017-3630,blackout,muse,5,2024-12-05 14:25:22.768370
18-017-3630,figure numatic,nubiyan twist,4,2024-12-05 14:25:22.768383
18-017-3630,indian reservation (the lament of the cherokee reservation indian),paul revere & the raiders,5,2024-12-05 14:25:22.768395
76-028-9296,"hold on, dear brother",the beach boys,5,2024-12-05 14:25:22.768658
76-028-9296,jam on it (re-recorded),newcleus,4,2024-12-05 14:25:22.768672
76-028-9296,dbc let the music play,stetsasonic,3,2024-12-05 14:25:22.768685
76-028-9296,pedestal,portishead,4,2024-12-05 14:25:22.768698
76-028-9296,void,the neighbourhood,4,2024-12-05 14:25:22.768710
10-673-6297,wouldn't it be loverly,nat king cole,5,2024-12-05 14:25:22.768981
10-673-6297,flame in my heart,george jones,5,2024-12-05 14:25:22.768995
10-673-6297,drinkin',cold creek county,3,2024-12-05 14:25:22.769008
10-673-6297,down the line (it takes a number),romare,3,2024-12-05 14:25:22.769020
10-673-6297,watch me now,busy signal,3,2024-12-05 14:25:22.769033
74-403-9026,"the glow, pt. 2",the microphones,3,2024-12-05 14:25:22.769293
74-403-9026,i was born with a broken heart,aaron tippin,4,2024-12-05 14:25:22.769308
74-403-9026,straighten up your heart,barbara lewis,5,2024-12-05 14:25:22.769321
74-403-9026,getting ready,miranda lambert,5,2024-12-05 14:25:22.769333
74-403-9026,gdfr (feat. sage the gemini & lookas),flo rida,5,2024-12-05 14:25:22.769345
69-947-0388,fantasy,mariah carey,4,2024-12-05 14:25:22.769608
69-947-0388,jimmy,tool,3,2024-12-05 14:25:22.769623
69-947-0388,fugitive life,bob james,5,2024-12-05 14:25:22.769636
69-947-0388,bill is dead,the fall,4,2024-12-05 14:25:22.769649
69-947-0388,world in changes,dave mason,3,2024-12-05 14:25:22.769661
44-667-2191,hand to hold on to,john mellencamp,4,2024-12-05 14:25:22.769924
44-667-2191,the thief,the dear hunter,3,2024-12-05 14:25:22.769939
44-667-2191,sweet forgiveness,susan tedeschi,3,2024-12-05 14:25:22.769952
44-667-2191,our ages or our hearts,roberta flack,4,2024-12-05 14:25:22.769964
44-667-2191,i'll be with you tonight,cheap trick,4,2024-12-05 14:25:22.769976
47-266-2463,tyler,ub40,4,2024-12-05 14:25:22.770238
47-266-2463,the wanderer,eden ahbez,3,2024-12-05 14:25:22.770252
47-266-2463,higher love,steve winwood,4,2024-12-05 14:25:22.770265
47-266-2463,big chief,the subdudes,4,2024-12-05 14:25:22.770278
47-266-2463,hey mr. d.j.,zhané,5,2024-12-05 14:25:22.770290
85-385-3681,it's true,alton ellis,3,2024-12-05 14:25:22.770569
85-385-3681,run for cover,the dells,4,2024-12-05 14:25:22.770586
85-385-3681,country roads,me first and the gimme gimmes,5,2024-12-05 14:25:22.770601
85-385-3681,sweeter memories,todd rundgren,4,2024-12-05 14:25:22.770614
85-385-3681,love hurts (feat. travis scott),playboi carti,3,2024-12-05 14:25:22.770626
59-399-2517,"i'm in a blue, blue mood",conway twitty,5,2024-12-05 14:25:22.770888
59-399-2517,don't you know,conway twitty,3,2024-12-05 14:25:22.770911
59-399-2517,the pit,silversun pickups,3,2024-12-05 14:25:22.770924
59-399-2517,rivers of babylon,the melodians,4,2024-12-05 14:25:22.770937
59-399-2517,what happened to you?,the offspring,5,2024-12-05 14:25:22.770949
32-716-6440,snake oil,typical cats,3,2024-12-05 14:25:22.771217
32-716-6440,i'm a woman,koko taylor,3,2024-12-05 14:25:22.771240
32-716-6440,ho ho ho,ying yang twins,3,2024-12-05 14:25:22.771254
32-716-6440,it had to be you,marty robbins,4,2024-12-05 14:25:22.771266
32-716-6440,crown of creation,jefferson airplane,3,2024-12-05 14:25:22.771278
10-704-4679,it had to be you,crystal gayle,4,2024-12-05 14:25:22.771550
10-704-4679,judy's turn to cry,lesley gore,3,2024-12-05 14:25:22.771564
10-704-4679,beat me daddy eight to the bar,ella fitzgerald,5,2024-12-05 14:25:22.771577
10-704-4679,right turn,alice in chains,3,2024-12-05 14:25:22.771590
10-704-4679,hank and joe and me,johnny cash,3,2024-12-05 14:25:22.771603
07-958-4050,letter to lady j,dispatch,5,2024-12-05 14:25:22.771864
07-958-4050,i know his blood can make me whole,blind willie johnson,4,2024-12-05 14:25:22.771878
07-958-4050,your cheatin' heart,hank williams,5,2024-12-05 14:25:22.771891
07-958-4050,paris (ooh la la),grace potter & the nocturnals,3,2024-12-05 14:25:22.771904
07-958-4050,a ride on a rainbow,johnny mathis,4,2024-12-05 14:25:22.771915
82-389-7462,life is a circle,the movement,3,2024-12-05 14:25:22.772188
82-389-7462,headup,deftones,5,2024-12-05 14:25:22.772202
82-389-7462,cotton fields,charley pride,5,2024-12-05 14:25:22.772217
82-389-7462,japan,famous dex,3,2024-12-05 14:25:22.772232
82-389-7462,rude boy shufflin',israel vibration,3,2024-12-05 14:25:22.772244
92-975-1765,take me as i am (or let me go),bob dylan,4,2024-12-05 14:25:22.772534
92-975-1765,woman to woman,shirley brown,5,2024-12-05 14:25:22.772547
92-975-1765,carousel,mr. bungle,3,2024-12-05 14:25:22.772560
92-975-1765,birmingham blues,electric light orchestra,3,2024-12-05 14:25:22.772572
92-975-1765,i taught her everything she knows,alabama,5,2024-12-05 14:25:22.772585
94-642-2151,rawhide,ol' dirty bastard,5,2024-12-05 14:25:22.772861
94-642-2151,act of affection,wailing souls,3,2024-12-05 14:25:22.772876
94-642-2151,where'd you go (feat. holly brook & jonah matranga),fort minor,5,2024-12-05 14:25:22.772890
94-642-2151,another world,natural incense,4,2024-12-05 14:25:22.772903
94-642-2151,nightmares,jay reatard,3,2024-12-05 14:25:22.772915
68-708-7637,where the boat leaves from / one love,zac brown band,3,2024-12-05 14:25:22.773179
68-708-7637,the rain,gappy ranks,5,2024-12-05 14:25:22.773193
68-708-7637,counting every blessing,rend collective,5,2024-12-05 14:25:22.773206
68-708-7637,swearin' to god,frankie valli,5,2024-12-05 14:25:22.773218
68-708-7637,top of the bill,scorpions,5,2024-12-05 14:25:22.773231
46-832-2436,escape from hellview,cky,4,2024-12-05 14:25:22.773493
46-832-2436,real life,the weeknd,4,2024-12-05 14:25:22.773507
46-832-2436,tyler,toadies,5,2024-12-05 14:25:22.773520
46-832-2436,don't worry 'bout me,billie holiday,4,2024-12-05 14:25:22.773532
46-832-2436,"a car, a torch, a death",twenty one pilots,3,2024-12-05 14:25:22.773545
64-230-9133,big harlan taylor,roger miller,4,2024-12-05 14:25:22.773817
64-230-9133,the ghost in you,the psychedelic furs,4,2024-12-05 14:25:22.773832
64-230-9133,wish it would break,dierks bentley,5,2024-12-05 14:25:22.773845
64-230-9133,i love the sound of breaking glass,nick lowe,5,2024-12-05 14:25:22.773857
64-230-9133,ready for it,mystic roots,4,2024-12-05 14:25:22.773869
94-073-2565,death is my sleezy pay,my morning jacket,3,2024-12-05 14:25:22.774129
94-073-2565,passionfruit,drake,4,2024-12-05 14:25:22.774143
94-073-2565,trap paris,machine gun kelly,3,2024-12-05 14:25:22.774156
94-073-2565,neva go back,special ed,5,2024-12-05 14:25:22.774168
94-073-2565,blood makes noise,suzanne vega,3,2024-12-05 14:25:22.774180
92-118-0534,make you mine,black lips,5,2024-12-05 14:25:22.774448
92-118-0534,matilda,harry belafonte,4,2024-12-05 14:25:22.774462
92-118-0534,sunny day,jah cure,5,2024-12-05 14:25:22.774475
92-118-0534,wishing (if i had a photograph of you),a flock of seagulls,3,2024-12-05 14:25:22.774488
92-118-0534,something 'bout you,kevin welch,4,2024-12-05 14:25:22.774501
28-283-9577,from the bottom of my heart,dean martin,5,2024-12-05 14:25:22.774779
28-283-9577,i call your name,the mamas & the papas,5,2024-12-05 14:25:22.774793
28-283-9577,pictures of a city,king crimson,4,2024-12-05 14:25:22.774806
28-283-9577,winter wren,passafire,4,2024-12-05 14:25:22.774818
28-283-9577,song about the moon,paul simon,4,2024-12-05 14:25:22.774830
50-480-0824,where have you been all my life,ted nugent,5,2024-12-05 14:25:22.775086
50-480-0824,the process of suffocation,pestilence,4,2024-12-05 14:25:22.775137
50-480-0824,what difference does it make?,the smiths,4,2024-12-05 14:25:22.775150
50-480-0824,stuck in america,sugarcult,3,2024-12-05 14:25:22.775163
50-480-0824,pomps & pride,toots & the maytals,4,2024-12-05 14:25:22.775175
09-853-5041,cosmic love,florence + the machine,4,2024-12-05 14:25:22.775439
09-853-5041,collie weed,barrington levy,5,2024-12-05 14:25:22.775454
09-853-5041,"don't gild the lily, lily",del shannon,4,2024-12-05 14:25:22.775467
09-853-5041,250 miles/brain cycles,radio moscow,4,2024-12-05 14:25:22.775480
09-853-5041,don't break the heart that loves you,connie francis,5,2024-12-05 14:25:22.775492
63-106-2552,head up high,black rebel motorcycle club,5,2024-12-05 14:25:22.775753
63-106-2552,love situations,jada kingdom,5,2024-12-05 14:25:22.775767
63-106-2552,walk this way,aerosmith,3,2024-12-05 14:25:22.775781
63-106-2552,music takes me up,mr. scruff,4,2024-12-05 14:25:22.775793
63-106-2552,another's lifetime,steppenwolf,3,2024-12-05 14:25:22.775806
02-884-2889,over and over,the georgia satellites,3,2024-12-05 14:25:22.776066
02-884-2889,san antonio rose,carl smith,4,2024-12-05 14:25:22.776080
02-884-2889,just right tonight,aretha franklin,3,2024-12-05 14:25:22.776094
02-884-2889,there's only one,graham nash,3,2024-12-05 14:25:22.776106
02-884-2889,same old memories,ray price,4,2024-12-05 14:25:22.776118
98-394-4131,dream on,aerosmith,3,2024-12-05 14:25:22.776377
98-394-4131,"sometimes you're the hammer, sometimes you're the nail",a day to remember,5,2024-12-05 14:25:22.776391
98-394-4131,sleep without you,brett young,4,2024-12-05 14:25:22.776404
98-394-4131,don't be a stranger (with eve shapiro),david allan coe,5,2024-12-05 14:25:22.776416
98-394-4131,i pray (never forget),amanda perez,5,2024-12-05 14:25:22.776428
36-371-6986,dead on arrival,billy idol,5,2024-12-05 14:25:22.776723
36-371-6986,pleasure over pain,al jarreau,4,2024-12-05 14:25:22.776737
36-371-6986,this magic moment,the drifters,3,2024-12-05 14:25:22.776750
36-371-6986,don't change,simplified,4,2024-12-05 14:25:22.776762
36-371-6986,hotel key,old dominion,4,2024-12-05 14:25:22.776775
55-481-1001,little black submarines,the black keys,5,2024-12-05 14:25:22.777047
55-481-1001,are you ready?,creed,5,2024-12-05 14:25:22.777062
55-481-1001,alone in love,mariah carey,5,2024-12-05 14:25:22.777077
55-481-1001,i'm not a vampire,falling in reverse,5,2024-12-05 14:25:22.777090
55-481-1001,airplane,widespread panic,5,2024-12-05 14:25:22.777102
84-116-3798,poor tom,led zeppelin,5,2024-12-05 14:25:22.777378
84-116-3798,zorro's ascent,alice cooper,3,2024-12-05 14:25:22.777398
84-116-3798,play the game tonight,kansas,5,2024-12-05 14:25:22.777416
84-116-3798,unsent letters,granger smith,3,2024-12-05 14:25:22.777434
84-116-3798,legalize it (medely),stick figure,3,2024-12-05 14:25:22.777451
54-699-9547,no money,galantis,4,2024-12-05 14:25:22.777749
54-699-9547,bang your head (metal health),quiet riot,4,2024-12-05 14:25:22.777764
54-699-9547,the tips of my fingers,steve wariner,5,2024-12-05 14:25:22.777777
54-699-9547,keeper of the flame,nina simone,3,2024-12-05 14:25:22.777790
54-699-9547,indian moon,chadwick stokes,5,2024-12-05 14:25:22.777803
32-715-8379,strangers,"albert hammond, jr.",5,2024-12-05 14:25:22.778073
32-715-8379,why should i love you?,kate bush,5,2024-12-05 14:25:22.778088
32-715-8379,jah love me,israel vibration,5,2024-12-05 14:25:22.778101
32-715-8379,hold you in my arms,ray lamontagne,5,2024-12-05 14:25:22.778114
32-715-8379,fabulous places,sammy davis jr.,5,2024-12-05 14:25:22.778127
02-770-9708,thank god for hometowns,carrie underwood,4,2024-12-05 14:25:22.778405
02-770-9708,this is how we do it,montell jordan,3,2024-12-05 14:25:22.778420
02-770-9708,i can't make you love me,nancy wilson,5,2024-12-05 14:25:22.778434
02-770-9708,autumn shade,the vines,4,2024-12-05 14:25:22.778446
02-770-9708,the finer things,kankick,3,2024-12-05 14:25:22.778459
94-970-4150,pity,bad religion,3,2024-12-05 14:25:22.778860
94-970-4150,plants,crumb,5,2024-12-05 14:25:22.778897
94-970-4150,giving in,adema,3,2024-12-05 14:25:22.778918
94-970-4150,creeping in,soja,4,2024-12-05 14:25:22.778939
94-970-4150,lover jones,"johnny ""guitar"" watson",3,2024-12-05 14:25:22.778960
19-353-2592,lay it down,waylon jennings,4,2024-12-05 14:25:22.779322
19-353-2592,in the morning of the magicians,the flaming lips,3,2024-12-05 14:25:22.779338
19-353-2592,today,jefferson airplane,4,2024-12-05 14:25:22.779353
19-353-2592,because i love you,buddy holly,3,2024-12-05 14:25:22.779366
19-353-2592,circumstances,rush,5,2024-12-05 14:25:22.779378
43-177-5156,morning glory,"blood, sweat & tears",5,2024-12-05 14:25:22.779685
43-177-5156,say it again,steve cole,5,2024-12-05 14:25:22.779700
43-177-5156,blood again,richie spice,3,2024-12-05 14:25:22.779714
43-177-5156,the time has come,bert jansch,4,2024-12-05 14:25:22.779727
43-177-5156,gangs in the street,loverboy,3,2024-12-05 14:25:22.779740
58-220-6233,ac/dc bag,phish,5,2024-12-05 14:25:22.780022
58-220-6233,your way,kleeer,5,2024-12-05 14:25:22.780038
58-220-6233,when the love light starts shining thru his eyes,dusty springfield,4,2024-12-05 14:25:22.780051
58-220-6233,infinite regression,quantic,4,2024-12-05 14:25:22.780065
58-220-6233,don't be that way,ella fitzgerald,5,2024-12-05 14:25:22.780081
16-849-9794,devil in her heart,the beatles,4,2024-12-05 14:25:22.780385
16-849-9794,superconductor,rush,3,2024-12-05 14:25:22.780401
16-849-9794,it's all i can do,the cars,3,2024-12-05 14:25:22.780418
16-849-9794,i'm coming home,marvin sease,4,2024-12-05 14:25:22.780430
16-849-9794,the bed's too big without you,the police,3,2024-12-05 14:25:22.780443
18-600-9744,coyote,steve young,3,2024-12-05 14:25:22.780708
18-600-9744,what a crying shame,the mavericks,3,2024-12-05 14:25:22.780724
18-600-9744,i pray (never forget),amanda perez,5,2024-12-05 14:25:22.780737
18-600-9744,e.t.i. (extra terrestrial intelligence),blue öyster cult,5,2024-12-05 14:25:22.780752
18-600-9744,heard that,jeff lorber,5,2024-12-05 14:25:22.780764
92-058-0448,gossip,suburban lawns,3,2024-12-05 14:25:22.781029
92-058-0448,play it again,luke bryan,5,2024-12-05 14:25:22.781044
